GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0042000406,310,203114,Khris Middleton,1610612749,Milwaukee Bucks,2,0,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-163,215,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,312,101108,Chris Paul,1610612756,Phoenix Suns,2,0,22,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,15,70,134,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,327,201950,Jrue Holiday,1610612749,Milwaukee Bucks,3,11,48,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,38,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,329,1628969,Mikal Bridges,1610612756,Phoenix Suns,3,11,42,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,21,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,331,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,11,31,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,41,114,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,336,1626164,Devin Booker,1610612756,Phoenix Suns,3,11,18,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,143,97,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,338,201572,Brook Lopez,1610612749,Milwaukee Bucks,3,11,8,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,34,40,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,340,1628969,Mikal Bridges,1610612756,Phoenix Suns,3,11,3,Missed Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,7,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,344,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,10,49,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,141,235,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,345,1629028,Deandre Ayton,1610612756,Phoenix Suns,3,10,39,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,12,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,347,201572,Brook Lopez,1610612749,Milwaukee Bucks,3,10,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-200,161,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,349,1626164,Devin Booker,1610612756,Phoenix Suns,3,9,55,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-105,141,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,350,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,9,47,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,35,48,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,353,101108,Chris Paul,1610612756,Phoenix Suns,3,9,33,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,63,136,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,355,201950,Jrue Holiday,1610612749,Milwaukee Bucks,3,9,27,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,21,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,356,1626164,Devin Booker,1610612756,Phoenix Suns,3,9,14,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-76,148,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,364,101108,Chris Paul,1610612756,Phoenix Suns,3,8,36,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-66,159,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,366,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,8,23,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,5,25,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,367,1626164,Devin Booker,1610612756,Phoenix Suns,3,8,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-208,174,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,376,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,7,33,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,24,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,378,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,7,30,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,13,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,382,203109,Jae Crowder,1610612756,Phoenix Suns,3,7,15,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,41,258,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,387,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,6,50,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-48,117,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,388,101108,Chris Paul,1610612756,Phoenix Suns,3,6,35,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-57,148,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,389,201572,Brook Lopez,1610612749,Milwaukee Bucks,3,6,17,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,20,129,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,391,203109,Jae Crowder,1610612756,Phoenix Suns,3,5,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,119,233,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,393,201572,Brook Lopez,1610612749,Milwaukee Bucks,3,5,46,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,17,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,395,101108,Chris Paul,1610612756,Phoenix Suns,3,5,32,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,105,111,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,398,201950,Jrue Holiday,1610612749,Milwaukee Bucks,3,5,6,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-48,101,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,402,1626164,Devin Booker,1610612756,Phoenix Suns,3,4,58,Missed Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,26,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,404,201572,Brook Lopez,1610612749,Milwaukee Bucks,3,4,46,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,72,94,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,406,101108,Chris Paul,1610612756,Phoenix Suns,3,4,24,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-17,142,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,420,203109,Jae Crowder,1610612756,Phoenix Suns,3,3,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-158,232,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,422,203109,Jae Crowder,1610612756,Phoenix Suns,3,3,49,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-209,188,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,424,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,3,29,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,52,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,427,201950,Jrue Holiday,1610612749,Milwaukee Bucks,3,3,17,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-226,22,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,429,1626164,Devin Booker,1610612756,Phoenix Suns,3,3,13,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,20,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,439,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,3,0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-8,-1,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,441,1626163,Frank Kaminsky,1610612756,Phoenix Suns,3,2,45,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,11,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,443,203114,Khris Middleton,1610612749,Milwaukee Bucks,3,2,36,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-71,132,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,448,1629661,Cameron Johnson,1610612756,Phoenix Suns,3,2,8,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,11,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,454,1626166,Cameron Payne,1610612756,Phoenix Suns,3,1,46,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,21,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,459,1626164,Devin Booker,1610612756,Phoenix Suns,3,1,30,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,4,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,464,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,0,50,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,115,240,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,466,1626163,Frank Kaminsky,1610612756,Phoenix Suns,3,0,44,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,18,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,488,201950,Jrue Holiday,1610612749,Milwaukee Bucks,3,0,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,215,163,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,498,1626163,Frank Kaminsky,1610612756,Phoenix Suns,4,11,36,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-47,94,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,502,1626171,Bobby Portis,1610612749,Milwaukee Bucks,4,11,21,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,138,53,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,506,1626163,Frank Kaminsky,1610612756,Phoenix Suns,4,11,1,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,8,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,511,1629661,Cameron Johnson,1610612756,Phoenix Suns,4,10,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-213,149,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,513,201950,Jrue Holiday,1610612749,Milwaukee Bucks,4,10,23,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,134,232,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,514,101108,Chris Paul,1610612756,Phoenix Suns,4,10,14,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,12,-78,97,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,518,201950,Jrue Holiday,1610612749,Milwaukee Bucks,4,10,4,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-123,237,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,520,1626171,Bobby Portis,1610612749,Milwaukee Bucks,4,9,57,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,114,10,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,522,1628969,Mikal Bridges,1610612756,Phoenix Suns,4,9,49,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-57,126,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,524,1626171,Bobby Portis,1610612749,Milwaukee Bucks,4,9,45,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,15,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,537,203109,Jae Crowder,1610612756,Phoenix Suns,4,9,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-197,209,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,541,1626164,Devin Booker,1610612756,Phoenix Suns,4,8,57,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-40,67,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,544,203109,Jae Crowder,1610612756,Phoenix Suns,4,8,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,36,-208,299,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,546,203114,Khris Middleton,1610612749,Milwaukee Bucks,4,8,42,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,117,42,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,548,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,8,41,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,549,101108,Chris Paul,1610612756,Phoenix Suns,4,8,19,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,87,136,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,563,1626164,Devin Booker,1610612756,Phoenix Suns,4,7,42,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-24,89,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,576,1626171,Bobby Portis,1610612749,Milwaukee Bucks,4,6,58,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,41,14,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,578,1626164,Devin Booker,1610612756,Phoenix Suns,4,6,34,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,2,86,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,579,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,6,15,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,17,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,583,203114,Khris Middleton,1610612749,Milwaukee Bucks,4,5,48,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,78,143,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,588,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,5,19,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-85,34,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,590,1626192,Pat Connaughton,1610612749,Milwaukee Bucks,4,5,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-140,207,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,592,203109,Jae Crowder,1610612756,Phoenix Suns,4,4,53,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-95,75,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,599,203114,Khris Middleton,1610612749,Milwaukee Bucks,4,4,35,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-87,123,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,604,201950,Jrue Holiday,1610612749,Milwaukee Bucks,4,4,2,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,101,120,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,606,1629028,Deandre Ayton,1610612756,Phoenix Suns,4,3,48,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-47,23,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,608,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,3,37,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,24,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,610,1626164,Devin Booker,1610612756,Phoenix Suns,4,3,18,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,43,279,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,614,1629028,Deandre Ayton,1610612756,Phoenix Suns,4,3,8,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,28,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,618,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,2,43,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,13,136,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,620,203109,Jae Crowder,1610612756,Phoenix Suns,4,2,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,64,260,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,622,1626171,Bobby Portis,1610612749,Milwaukee Bucks,4,1,54,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-239,45,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,624,1626164,Devin Booker,1610612756,Phoenix Suns,4,1,50,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,14,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,630,203114,Khris Middleton,1610612749,Milwaukee Bucks,4,0,56,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,144,90,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,635,1626164,Devin Booker,1610612756,Phoenix Suns,4,0,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,105,242,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,641,101108,Chris Paul,1610612756,Phoenix Suns,4,0,37,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,2,277,1,0,20210720,MIL,PHX
Shot Chart Detail,0042000406,650,101108,Chris Paul,1610612756,Phoenix Suns,4,0,11,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,18,1,1,20210720,MIL,PHX
Shot Chart Detail,0042000406,657,1626164,Devin Booker,1610612756,Phoenix Suns,4,0,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-130,257,1,0,20210720,MIL,PHX
